sample,pi_estimate
7135,3.17185
7136,3.17197
7137,3.17152
7138,3.17164
7139,3.17176
7140,3.17187
7141,3.17143
7142,3.17154
7143,3.17166
7144,3.17178
7145,3.17133
7146,3.17145
7147,3.17156
7148,3.17112
7149,3.17124
7150,3.17079
7151,3.17091
7152,3.17103
7153,3.17114
7154,3.17126
7155,3.17137
7156,3.17093
7157,3.17105
7158,3.17116
7159,3.17072
7160,3.17083
7161,3.17095
7162,3.17107
7163,3.17118
7164,3.17074
7165,3.17085
7166,3.17097
7167,3.17053
7168,3.17064
7169,3.17076
7170,3.17087
7171,3.17099
7172,3.17111
7173,3.17066
7174,3.17078
7175,3.17089
7176,3.17045
7177,3.17001
7178,3.17013
7179,3.17024
7180,3.1698
7181,3.16992
7182,3.16948
7183,3.16903
7184,3.16915
7185,3.16871
7186,3.16827
7187,3.16838
7188,3.16794
7189,3.16806
7190,3.16817
7191,3.16829
7192,3.16785
7193,3.16796
7194,3.16808
7195,3.1682
7196,3.16831
7197,3.16843
7198,3.16854
7199,3.16866
7200,3.16822
7201,3.16833
7202,3.16845
7203,3.16856
7204,3.16868
7205,3.1688
7206,3.16891
7207,3.16903
7208,3.16914
7209,3.16926
7210,3.16937
7211,3.16949
7212,3.1696
7213,3.16972
7214,3.16983
7215,3.16995
7216,3.17006
7217,3.17018
7218,3.16974
7219,3.16985
7220,3.16941
7221,3.16953
7222,3.16964
7223,3.16976
7224,3.16987
7225,3.16999
7226,3.1701
7227,3.17022
7228,3.17033
7229,3.17045
7230,3.17001
7231,3.17012
7232,3.16969
7233,3.16925
7234,3.16936
7235,3.16948
7236,3.16959
7237,3.16915
7238,3.16872
7239,3.16883
7240,3.16839
7241,3.16851
7242,3.16862
7243,3.16874
7244,3.16885
7245,3.16897
7246,3.16908
7247,3.1692
7248,3.16876
7249,3.16887
7250,3.16899
7251,3.16855
7252,3.16867
7253,3.16823
7254,3.16834
7255,3.16846
7256,3.16857
7257,3.16869
7258,3.1688
7259,3.16892
7260,3.16848
7261,3.1686
7262,3.16816
7263,3.16827
7264,3.16784
7265,3.16795
7266,3.16807
7267,3.16818
7268,3.1683
7269,3.16841
7270,3.16797
7271,3.16754
7272,3.16765
7273,3.16777
7274,3.16733
7275,3.16745
7276,3.16756
7277,3.16767
7278,3.16779
7279,3.1679
7280,3.16802
7281,3.16813
7282,3.16825
7283,3.16836
7284,3.16847
7285,3.16859
7286,3.1687
7287,3.16882
7288,3.16893
7289,3.16905
7290,3.16916
7291,3.16927
7292,3.16939
7293,3.16895
7294,3.16907
7295,3.16918
7296,3.16929
7297,3.16941
7298,3.16897
7299,3.16909
7300,3.16865
7301,3.16877
7302,3.16833
7303,3.1679
7304,3.16801
7305,3.16813
7306,3.16824
7307,3.16835
7308,3.16847
7309,3.16858
7310,3.1687
7311,3.16881
7312,3.16892
7313,3.16904
7314,3.1686
7315,3.16872
7316,3.16883
7317,3.16894
7318,3.16906
7319,3.16917
7320,3.16874
7321,3.16885
7322,3.16897
7323,3.16853
7324,3.16865
7325,3.16821
7326,3.16833
7327,3.16844
7328,3.16855
7329,3.16867
7330,3.16878
7331,3.16889
7332,3.16846
7333,3.16858
7334,3.16869
7335,3.16826
7336,3.16837
7337,3.16848
7338,3.16805
7339,3.16762
7340,3.16773
7341,3.16785
7342,3.16796
7343,3.16807
7344,3.16819
7345,3.16776
7346,3.16787
7347,3.16798
7348,3.1681
7349,3.16821
7350,3.16832
7351,3.16844
7352,3.16855
7353,3.16866
7354,3.16877
7355,3.16889
7356,3.16846
7357,3.16857
7358,3.16868
7359,3.1688
7360,3.16891
7361,3.16902
7362,3.16913
7363,3.16925
7364,3.16936
7365,3.16947
7366,3.16959
7367,3.16916
7368,3.16927
7369,3.16938
7370,3.16949
7371,3.16906
7372,3.16863
7373,3.16875
7374,3.16886
7375,3.16843
7376,3.168
7377,3.16811
7378,3.16823
7379,3.16834
7380,3.16845
7381,3.16856
7382,3.16868
7383,3.16879
7384,3.1689
7385,3.16901
7386,3.16913
7387,3.16924
7388,3.16881
7389,3.16892
7390,3.16904
7391,3.16915
7392,3.16872
7393,3.16829
7394,3.1684
7395,3.16852
7396,3.16863
7397,3.16874
7398,3.16885
7399,3.16896
7400,3.16908
7401,3.16919
7402,3.1693
7403,3.16941
7404,3.16953
7405,3.1691
7406,3.16921
7407,3.16932
7408,3.16943
7409,3.16955
7410,3.16966
7411,3.16923
7412,3.16934
7413,3.16892
7414,3.16903
7415,3.1686
7416,3.16871
7417,3.16882
7418,3.16894
7419,3.16905
7420,3.16916
7421,3.16927
7422,3.16885
7423,3.16896
7424,3.16907
7425,3.16918
7426,3.16929
7427,3.1694
7428,3.16898
7429,3.16855
7430,3.16866
7431,3.16878
7432,3.16835
7433,3.16792
7434,3.16803
7435,3.16815
7436,3.16826
7437,3.16837
7438,3.16848
7439,3.16859
7440,3.16871
7441,3.16828
7442,3.16839
7443,3.16797
7444,3.16808
7445,3.16819
7446,3.1683
7447,3.16841
7448,3.16852
7449,3.16864
7450,3.16875
7451,3.16886
7452,3.16897
7453,3.16908
7454,3.16866
7455,3.16877
7456,3.16888
7457,3.16845
7458,3.16857
7459,3.16868
7460,3.16879
7461,3.1689
7462,3.16901
7463,3.16912
7464,3.1687
7465,3.16881
7466,3.16892
7467,3.16903
7468,3.16914
7469,3.16872
7470,3.16883
7471,3.16841
7472,3.16852
7473,3.16809
7474,3.16821
7475,3.16832
7476,3.16843
7477,3.16854
7478,3.16865
7479,3.16823
7480,3.1678
7481,3.16738
7482,3.16749
7483,3.1676
7484,3.16718
7485,3.16676
7486,3.16633
7487,3.16644
7488,3.16602
7489,3.1656
7490,3.16518
7491,3.16529
7492,3.1654
7493,3.16551
7494,3.16562
7495,3.16573
7496,3.16584
7497,3.16596
7498,3.16607
7499,3.16618
7500,3.16576
7501,3.16587
7502,3.16598
7503,3.16609
7504,3.1662
7505,3.16631
7506,3.16642
7507,3.166
7508,3.16611
7509,3.16622
7510,3.16633
7511,3.16644
7512,3.16656
7513,3.16667
7514,3.16678
7515,3.16689
7516,3.167
7517,3.16711
7518,3.16722
7519,3.16733
7520,3.16744
7521,3.16755
7522,3.16766
7523,3.16777
7524,3.16789
7525,3.16746
7526,3.16757
7527,3.16769
7528,3.1678
7529,3.16738
7530,3.16749
7531,3.1676
7532,3.16718
7533,3.16729
7534,3.1674
7535,3.16751
7536,3.16762
7537,3.16773
7538,3.16784
7539,3.16795
7540,3.16806
7541,3.16817
7542,3.16828
7543,3.16786
7544,3.16797
7545,3.16808
7546,3.16819
7547,3.1683
7548,3.16788
7549,3.16799
7550,3.1681
7551,3.16821
7552,3.16832
7553,3.16843
7554,3.16854
7555,3.16865
7556,3.16823
7557,3.16781
7558,3.16792
7559,3.16803
7560,3.16814
7561,3.16825
7562,3.16783
7563,3.16794
7564,3.16806
7565,3.16816
7566,3.16827
7567,3.16838
7568,3.16797
7569,3.16808
7570,3.16819
7571,3.1683
7572,3.16841
7573,3.16852
7574,3.16863
7575,3.16874
7576,3.16884
7577,3.16895
7578,3.16906
7579,3.16917
7580,3.16928
7581,3.16939
7582,3.1695
7583,3.16961
7584,3.16972
7585,3.16983
7586,3.16994
7587,3.17005
7588,3.17016
7589,3.17027
7590,3.17038
7591,3.17049
7592,3.1706
7593,3.17071
7594,3.17082
7595,3.17092
7596,3.17103
7597,3.17062
7598,3.17073
7599,3.17083
7600,3.17094
7601,3.17053
7602,3.17064
7603,3.17074
7604,3.17085
7605,3.17096
7606,3.17107
7607,3.17065
7608,3.17076
7609,3.17087
7610,3.17098
7611,3.17109
7612,3.1712
7613,3.17131
7614,3.17142
7615,3.17153
7616,3.17163
7617,3.17122
7618,3.17133
7619,3.17144
7620,3.17154
7621,3.17113
7622,3.17124
7623,3.17135
7624,3.17145
7625,3.17104
7626,3.17115
7627,3.17126
7628,3.17136
7629,3.17095
7630,3.17106
7631,3.17117
7632,3.17128
7633,3.17086
7634,3.17097
7635,3.17108
7636,3.17119
7637,3.17129
7638,3.1714
7639,3.17099
7640,3.17057
7641,3.17068
7642,3.17079
7643,3.17037
7644,3.16996
7645,3.17007
7646,3.17018
7647,3.17029
7648,3.16987
7649,3.16946
7650,3.16904
7651,3.16863
7652,3.16874
7653,3.16884
7654,3.16843
7655,3.16854
7656,3.16865
7657,3.16876
7658,3.16887
7659,3.16897
7660,3.16908
7661,3.16919
7662,3.1693
7663,3.16941
7664,3.16899
7665,3.1691
7666,3.16921
7667,3.16932
7668,3.16943
7669,3.16954
7670,3.16964
7671,3.16975
7672,3.16986
7673,3.16945
7674,3.16956
7675,3.16966
7676,3.16977
7677,3.16988
7678,3.16999
7679,3.1701
7680,3.16968
7681,3.16979
7682,3.1699
7683,3.17001
7684,3.17012
7685,3.17022
7686,3.17033
7687,3.16992
7688,3.17003
7689,3.16961
7690,3.16972
7691,3.16983
7692,3.16994
7693,3.17005
7694,3.16963
7695,3.16974
7696,3.16985
7697,3.16996
7698,3.17007
7699,3.17017
7700,3.17028
7701,3.17039
7702,3.1705
7703,3.17009
7704,3.17019
7705,3.1703
7706,3.17041
7707,3.17052
7708,3.17062
7709,3.17073
7710,3.17084
7711,3.17095
7712,3.17105
7713,3.17116
7714,3.17127
7715,3.17138
7716,3.17097
7717,3.17107
7718,3.17118
7719,3.17129
7720,3.1714
7721,3.1715
7722,3.17161
7723,3.17172
7724,3.17131
7725,3.1709
7726,3.17049
7727,3.17059
7728,3.1707
7729,3.17081
7730,3.17091
7731,3.17102
7732,3.17113
7733,3.17072
7734,3.17083
7735,3.17093
7736,3.17104
7737,3.17115
7738,3.17126
7739,3.17136
7740,3.17147
7741,3.17158
7742,3.17168
7743,3.17179
7744,3.1719
7745,3.172
7746,3.17211
7747,3.1717
7748,3.17181
7749,3.17192
7750,3.17202
7751,3.17213
7752,3.17172
7753,3.17183
7754,3.17142
7755,3.17152
7756,3.17163
7757,3.17174
7758,3.17184
7759,3.17195
7760,3.17206
7761,3.17216
7762,3.17227
7763,3.17238
7764,3.17248
7765,3.17259
7766,3.1727
7767,3.1728
7768,3.17291
7769,3.17302
7770,3.17312
7771,3.17323
7772,3.17334
7773,3.17344
7774,3.17355
7775,3.17314
7776,3.17325
7777,3.17335
7778,3.17346
7779,3.17357
7780,3.17367
7781,3.17378
7782,3.17389
7783,3.17399
7784,3.1741
7785,3.1742
7786,3.1738
7787,3.1739
7788,3.17349
7789,3.17309
7790,3.17319
7791,3.1733
7792,3.17289
7793,3.173
7794,3.1731
7795,3.17321
7796,3.17332
7797,3.17342
7798,3.17353
7799,3.17363
7800,3.17374
7801,3.17385
7802,3.17395
7803,3.17355
7804,3.17365
7805,3.17376
7806,3.17386
7807,3.17397
7808,3.17356
7809,3.17367
7810,3.17377
7811,3.17388
7812,3.17399
7813,3.17409
7814,3.1742
7815,3.17379
7816,3.1739
7817,3.174
7818,3.17411
7819,3.1737
7820,3.17381
7821,3.17391
7822,3.17402
7823,3.17412
7824,3.17423
7825,3.17434
7826,3.17444
7827,3.17455
7828,3.17465
7829,3.17476
7830,3.17486
7831,3.17497
7832,3.17456
7833,3.17416
7834,3.17426
7835,3.17437
7836,3.17447
7837,3.17458
7838,3.17468
7839,3.17479
7840,3.17489
7841,3.175
7842,3.1746
7843,3.1747
7844,3.17481
7845,3.17491
7846,3.17502
7847,3.17512
7848,3.17523
7849,3.17533
7850,3.17493
7851,3.17503
7852,3.17514
7853,3.17524
7854,3.17535
7855,3.17494
7856,3.17505
7857,3.17464
7858,3.17475
7859,3.17485
7860,3.17496
7861,3.17506
7862,3.17466
7863,3.17476
7864,3.17436
7865,3.17447
7866,3.17406
7867,3.17417
7868,3.17376
7869,3.17387
7870,3.17347
7871,3.17306
7872,3.17317
7873,3.17327
7874,3.17338
7875,3.17348
7876,3.17359
7877,3.17369
7878,3.1738
7879,3.17339
7880,3.1735
7881,3.1736
7882,3.17371
7883,3.17331
7884,3.17341
7885,3.17352
7886,3.17362
7887,3.17373
7888,3.17383
7889,3.17394
7890,3.17404
7891,3.17414
7892,3.17425
7893,3.17435
7894,3.17395
7895,3.17406
7896,3.17416
7897,3.17427
7898,3.17437
7899,3.17397
7900,3.17407
7901,3.17418
7902,3.17428
7903,3.17388
7904,3.17398
7905,3.17409
7906,3.17419
7907,3.17379
7908,3.1739
7909,3.174
7910,3.17411
7911,3.17421
7912,3.17431
7913,3.17442
7914,3.17452
7915,3.17463
7916,3.17473
7917,3.17484
7918,3.17494
7919,3.17504
7920,3.17515
7921,3.17525
7922,3.17536
7923,3.17546
7924,3.17556
7925,3.17567
7926,3.17577
7927,3.17537
7928,3.17548
7929,3.17508
7930,3.17518
7931,3.17528
7932,3.17539
7933,3.17549
7934,3.1756
7935,3.1757
7936,3.1758
7937,3.17591
7938,3.17551
7939,3.17561
7940,3.17521
7941,3.17531
7942,3.17542
7943,3.17552
7944,3.17563
7945,3.17573
7946,3.17583
7947,3.17594
7948,3.17604
7949,3.17614
7950,3.17625
7951,3.17635
7952,3.17646
7953,3.17656
7954,3.17666
7955,3.17626
7956,3.17637
7957,3.17647
7958,3.17607
7959,3.17567
7960,3.17527
7961,3.17538
7962,3.17498
7963,3.17508
7964,3.17468
7965,3.17428
7966,3.17439
7967,3.17449
7968,3.1746
7969,3.1742
7970,3.1743
7971,3.1744
7972,3.17451
7973,3.17461
7974,3.17471
7975,3.17482
7976,3.17492
7977,3.17503
7978,3.17513
7979,3.17523
7980,3.17534
7981,3.17544
7982,3.17554
7983,3.17565
7984,3.17575
7985,3.17535
7986,3.17545
7987,3.17556
7988,3.17566
7989,3.17576
7990,3.17587
7991,3.17597
7992,3.17607
7993,3.17618
7994,3.17628
7995,3.17638
7996,3.17649
7997,3.17659
7998,3.17669
7999,3.17679
8000,3.1769
8001,3.177
8002,3.1771
8003,3.17721
8004,3.17731
8005,3.17741
8006,3.17751
8007,3.17762
8008,3.17772
8009,3.17782
8010,3.17743
8011,3.17753
8012,3.17713
8013,3.17723
8014,3.17734
8015,3.17694
8016,3.17704
8017,3.17715
8018,3.17675
8019,3.17685
8020,3.17695
8021,3.17656
8022,3.17616
8023,3.17627
8024,3.17637
8025,3.17597
8026,3.17607
8027,3.17618
8028,3.17628
8029,3.17638
8030,3.17649
8031,3.17659
8032,3.17669
8033,3.17679
8034,3.1764
8035,3.1765
8036,3.1761
8037,3.17621
8038,3.17631
8039,3.17641
8040,3.17602
8041,3.17612
8042,3.17622
8043,3.17632
8044,3.17643
8045,3.17653
8046,3.17613
8047,3.17574
8048,3.17534
8049,3.17545
8050,3.17505
8051,3.17466
8052,3.17476
8053,3.17486
8054,3.17497
8055,3.17507
8056,3.17517
8057,3.17478
8058,3.17488
8059,3.17498
8060,3.17508
8061,3.17519
8062,3.17479
8063,3.17489
8064,3.175
8065,3.1751
8066,3.1752
8067,3.1753
8068,3.17541
8069,3.17551
8070,3.17561
8071,3.17571
8072,3.17581
8073,3.17592
8074,3.17602
8075,3.17612
8076,3.17622
8077,3.17632
8078,3.17643
8079,3.17653
8080,3.17663
8081,3.17624
8082,3.17634
8083,3.17644
8084,3.17654
8085,3.17615
8086,3.17625
8087,3.17635
8088,3.17646
8089,3.17606
8090,3.17617
8091,3.17577
8092,3.17587
8093,3.17598
8094,3.17558
8095,3.17569
8096,3.17579
8097,3.17589
8098,3.17599
8099,3.17609
8100,3.17619
8101,3.1758
8102,3.1759
8103,3.17601
8104,3.17611
8105,3.17621
8106,3.17582
8107,3.17592
8108,3.17553
8109,3.17563
8110,3.17573
8111,3.17583
8112,3.17593
8113,3.17604
8114,3.17614
8115,3.17624
8116,3.17634
8117,3.17595
8118,3.17605
8119,3.17615
8120,3.17625
8121,3.17635
8122,3.17646
8123,3.17656
8124,3.17666
8125,3.17676
8126,3.17686
8127,3.17696
8128,3.17706
8129,3.17717
8130,3.17677
8131,3.17638
8132,3.17649
8133,3.17659
8134,3.17669
8135,3.17679
8136,3.17689
8137,3.17699
8138,3.17709
8139,3.17719
8140,3.17729
8141,3.1769
8142,3.17701
8143,3.17662
8144,3.17672
8145,3.17682
8146,3.17692
8147,3.17702
8148,3.17712
8149,3.17722
8150,3.17732
8151,3.17742
8152,3.17752
8153,3.17763
8154,3.17724
8155,3.17734
8156,3.17744
8157,3.17754
8158,3.17764
8159,3.17725
8160,3.17735
8161,3.17745
8162,3.17755
8163,3.17765
8164,3.17726
8165,3.17736
8166,3.17746
8167,3.17757
8168,3.17718
8169,3.17728
8170,3.17738
8171,3.17699
8172,3.17709
8173,3.17719
8174,3.1768
8175,3.1769
8176,3.177
8177,3.1771
8178,3.17672
8179,3.17633
8180,3.17643
8181,3.17653
8182,3.17663
8183,3.17673
8184,3.17683
8185,3.17644
8186,3.17605
8187,3.17615
8188,3.17626
8189,3.17636
8190,3.17646
8191,3.17656
8192,3.17666
8193,3.17627
8194,3.17637
8195,3.17647
8196,3.17657
8197,3.17667
8198,3.17628
8199,3.1759
8200,3.176
8201,3.1761
8202,3.17571
8203,3.17532
8204,3.17542
8205,3.17504
8206,3.17514
8207,3.17475
8208,3.17485
8209,3.17495
8210,3.17505
8211,3.17515
8212,3.17525
8213,3.17487
8214,3.17497
8215,3.17507
8216,3.17517
8217,3.17527
8218,3.17488
8219,3.17498
8220,3.17508
8221,3.17518
8222,3.17528
8223,3.17538
8224,3.175
8225,3.1751
8226,3.1752
8227,3.1753
8228,3.1754
8229,3.1755
8230,3.1756
8231,3.17521
8232,3.17531
8233,3.17493
8234,3.17503
8235,3.17513
8236,3.17474
8237,3.17484
8238,3.17494
8239,3.17504
8240,3.17514
8241,3.17524
8242,3.17534
8243,3.17496
8244,3.17506
8245,3.17516
8246,3.17526
8247,3.17487
8248,3.17497
8249,3.17507
8250,3.17517
8251,3.17527
8252,3.17537
8253,3.17499
8254,3.17509
8255,3.1747
8256,3.1748
8257,3.1749
8258,3.175
8259,3.1751
8260,3.1752
8261,3.1753
8262,3.1754
8263,3.17502
8264,3.17512
8265,3.17522
8266,3.17532
8267,3.17542
8268,3.17552
8269,3.17562
8270,3.17523
8271,3.17533
8272,3.17543
8273,3.17553
8274,3.17563
8275,3.17525
8276,3.17535
8277,3.17545
8278,3.17555
8279,3.17565
8280,3.17575
8281,3.17585
8282,3.17546
8283,3.17508
8284,3.1747
8285,3.17431
8286,3.17441
8287,3.17403
8288,3.17413
8289,3.17423
8290,3.17433
8291,3.17443
8292,3.17453
8293,3.17463
8294,3.17424
8295,3.17434
8296,3.17444
8297,3.17406
8298,3.17368
8299,3.17378
8300,3.17339
8301,3.17349
8302,3.17359
8303,3.17321
8304,3.17331
8305,3.17341
8306,3.17351
8307,3.17361
8308,3.17323
8309,3.17285
8310,3.17294
8311,3.17304
8312,3.17314
8313,3.17324
8314,3.17334
8315,3.17296
8316,3.17306
8317,3.17268
8318,3.17278
8319,3.17288
8320,3.1725
8321,3.1726
8322,3.1727
8323,3.1728
8324,3.17289
8325,3.17251
8326,3.17261
8327,3.17271
8328,3.17281
8329,3.17291
8330,3.17301
8331,3.17311
8332,3.17321
8333,3.17331
8334,3.17341
8335,3.17351
8336,3.17361
8337,3.1737
8338,3.1738
8339,3.1739
8340,3.174
8341,3.17362
8342,3.17372
8343,3.17334
8344,3.17344
8345,3.17306
8346,3.17268
8347,3.17278
8348,3.17288
8349,3.17298
8350,3.17307
8351,3.17269
8352,3.17231
8353,3.17241
8354,3.17203
8355,3.17213
8356,3.17175
8357,3.17185
8358,3.17195
8359,3.17157
8360,3.17167
8361,3.17177
8362,3.17139
8363,3.17149
8364,3.17159
8365,3.17121
8366,3.17131
8367,3.17093
8368,3.17103
8369,3.17113
8370,3.17123
8371,3.17133
8372,3.17143
8373,3.17152
8374,3.17115
8375,3.17124
8376,3.17134
8377,3.17144
8378,3.17154
8379,3.17164
8380,3.17174
8381,3.17184
8382,3.17146
8383,3.17156
8384,3.17166
8385,3.17176
8386,3.17185
8387,3.17195
8388,3.17158
8389,3.1712
8390,3.1713
8391,3.17139
8392,3.17149
8393,3.17159
8394,3.17169
8395,3.17179
8396,3.17189
8397,3.17199
8398,3.17209
8399,3.17218
8400,3.17181
8401,3.1719
8402,3.172
8403,3.1721
8404,3.1722
8405,3.1723
8406,3.1724
8407,3.1725
8408,3.17259
8409,3.17269
8410,3.17279
8411,3.17289
8412,3.17299
8413,3.17309
8414,3.17318
8415,3.17328
8416,3.17338
8417,3.17348
8418,3.17358
8419,3.17368
8420,3.17377
8421,3.1734
8422,3.17349
8423,3.17312
8424,3.17322
8425,3.17284
8426,3.17246
8427,3.17256
8428,3.17218
8429,3.17181
8430,3.17191
8431,3.172
8432,3.1721
8433,3.17173
8434,3.17182
8435,3.17192
8436,3.17202
8437,3.17212
8438,3.17222
8439,3.17232
8440,3.17241
8441,3.17251
8442,3.17261
8443,3.17271
8444,3.17281
8445,3.1729
8446,3.173
8447,3.1731
8448,3.1732
8449,3.1733
8450,3.17339
8451,3.17349
8452,3.17359
8453,3.17369
8454,3.17378
8455,3.17388
8456,3.17398
8457,3.17408
8458,3.1737
8459,3.1738
8460,3.1739
8461,3.174
8462,3.17409
8463,3.17372
8464,3.17334
8465,3.17297
8466,3.17259
8467,3.17269
8468,3.17232
8469,3.17241
8470,3.17251
8471,3.17214
8472,3.17176
8473,3.17186
8474,3.17149
8475,3.17111
8476,3.17121
8477,3.17131
8478,3.1714
8479,3.1715
8480,3.1716
8481,3.1717
8482,3.1718
8483,3.17142
8484,3.17105
8485,3.17067
8486,3.17077
8487,3.17087
8488,3.17097
8489,3.17107
8490,3.17116
8491,3.17126
8492,3.17136
8493,3.17098
8494,3.17108
8495,3.17118
8496,3.17128
8497,3.17137
8498,3.17147
8499,3.17157
8500,3.17167
8501,3.17176
8502,3.17186
8503,3.17196
8504,3.17206
8505,3.17215
8506,3.17225
8507,3.17235
8508,3.17245
8509,3.17254
8510,3.17264
8511,3.17274
8512,3.17284
8513,3.17293
8514,3.17303
8515,3.17313
8516,3.17322
8517,3.17332
8518,3.17295
8519,3.17258
8520,3.1722
8521,3.17183
8522,3.17193
8523,3.17203
8524,3.17212
8525,3.17222
8526,3.17232
8527,3.17241
8528,3.17251
8529,3.17261
8530,3.1727
8531,3.1728
8532,3.1729
8533,3.173
8534,3.17262
8535,3.17272
8536,3.17235
8537,3.17245
8538,3.17207
8539,3.17217
8540,3.17227
8541,3.17237
8542,3.17246
8543,3.17256
8544,3.17266
8545,3.17275
8546,3.17285
8547,3.17295
8548,3.17304
8549,3.17314
8550,3.17277
8551,3.17287
8552,3.17296
8553,3.17306
8554,3.17269
8555,3.17232
8556,3.17241
8557,3.17251
8558,3.17261
8559,3.1727
8560,3.1728
8561,3.1729
8562,3.17253
8563,3.17262
8564,3.17272
8565,3.17282
8566,3.17291
8567,3.17254
8568,3.17217
8569,3.1718
8570,3.1719
8571,3.172
8572,3.17209
8573,3.17219
8574,3.17229
8575,3.17192
8576,3.17201
8577,3.17211
8578,3.1722
8579,3.17183
8580,3.17193
8581,3.17203
8582,3.17212
8583,3.17222
8584,3.17232
8585,3.17241
8586,3.17251
8587,3.17214
8588,3.17224
8589,3.17233
8590,3.17243
8591,3.17253
8592,3.17262
8593,3.17272
8594,3.17282
8595,3.17245
8596,3.17254
8597,3.17264
8598,3.17273
8599,3.17283
8600,3.17293
8601,3.17256
8602,3.17265
8603,3.17275
8604,3.17285
8605,3.17294
8606,3.17304
8607,3.17314
8608,3.17323
8609,3.17286
8610,3.17296
8611,3.17259
8612,3.17269
8613,3.17278
8614,3.17288
8615,3.17297
8616,3.17307
8617,3.17317
8618,3.17326
8619,3.17336
8620,3.17345
8621,3.17355
8622,3.17318
8623,3.17328
8624,3.17337
8625,3.17347
8626,3.1731
8627,3.1732
8628,3.17283
8629,3.17246
8630,3.17209
8631,3.17219
8632,3.17229
8633,3.17238
8634,3.17248
8635,3.17257
8636,3.17221
8637,3.1723
8638,3.1724
8639,3.17249
8640,3.17213
8641,3.17222
8642,3.17232
8643,3.17241
8644,3.17251
8645,3.17261
8646,3.1727
8647,3.1728
8648,3.17289
8649,3.17299
8650,3.17308
8651,3.17272
8652,3.17281
8653,3.17291
8654,3.17254
8655,3.17264
8656,3.17227
8657,3.1719
8658,3.172
8659,3.1721
8660,3.17173
8661,3.17136
8662,3.17146
8663,3.17155
8664,3.17165
8665,3.17175
8666,3.17184
8667,3.17194
8668,3.17203
8669,3.17167
8670,3.17176
8671,3.17186
8672,3.17149
8673,3.17159
8674,3.17122
8675,3.17132
8676,3.17141
8677,3.17151
8678,3.1716
8679,3.1717
8680,3.17179
8681,3.17189
8682,3.17198
8683,3.17208
8684,3.17171
8685,3.17181
8686,3.17191
8687,3.172
8688,3.1721
8689,3.17219
8690,3.17229
8691,3.17238
8692,3.17248
8693,3.17257
8694,3.17267
8695,3.17276
8696,3.17286
8697,3.17249
8698,3.17259
8699,3.17268
8700,3.17278
8701,3.17287
8702,3.17297
8703,3.17306
8704,3.17316
8705,3.17325
8706,3.17335
8707,3.17298
8708,3.17308
8709,3.17317
8710,3.17281
8711,3.1729
8712,3.17254
8713,3.17264
8714,3.17273
8715,3.17283
8716,3.17246
8717,3.17256
8718,3.17265
8719,3.17275
8720,3.17284
8721,3.17294
8722,3.17303
8723,3.17313
8724,3.17322
8725,3.17286
8726,3.17295
8727,3.17305
8728,3.17314
8729,3.17324
8730,3.17333
8731,3.17342
8732,3.17306
8733,3.17316
8734,3.17325
8735,3.17289
8736,3.17298
8737,3.17308
8738,3.17317
8739,3.17327
8740,3.17336
8741,3.17346
8742,3.17355
8743,3.17364
8744,3.17328
8745,3.17338
8746,3.17347
8747,3.17357
8748,3.17366
8749,3.17375
8750,3.17385
8751,3.17394
8752,3.17404
8753,3.17413
8754,3.17423
8755,3.17432
8756,3.17441
8757,3.17451
8758,3.17415
8759,3.17424
8760,3.17433
8761,3.17443
8762,3.17452
8763,3.17416
8764,3.17426
8765,3.17435
8766,3.17399
8767,3.17408
8768,3.17418
8769,3.17427
8770,3.17391
8771,3.174
8772,3.1741
8773,3.17419
8774,3.17428
8775,3.17438
8776,3.17402
8777,3.17411
8778,3.17421
8779,3.17384
8780,3.17394
8781,3.17403
8782,3.17413
8783,3.17422
8784,3.17431
8785,3.17441
8786,3.1745
8787,3.1746
8788,3.17469
8789,3.17478
8790,3.17488
8791,3.17452
8792,3.17461
8793,3.17425
8794,3.17434
8795,3.17444
8796,3.17453
8797,3.17462
8798,3.17426
8799,3.17436
8800,3.17445
8801,3.17409
8802,3.17373
8803,3.17382
8804,3.17392
8805,3.17401
8806,3.17365
8807,3.17375
8808,3.17384
8809,3.17393
8810,3.17403
8811,3.17412
8812,3.17421
8813,3.17385
8814,3.17395
8815,3.17404
8816,3.17413
8817,3.17423
8818,3.17432
8819,3.17396
8820,3.17406
8821,3.17415
8822,3.17379
8823,3.17388
8824,3.17352
8825,3.17316
8826,3.17326
8827,3.17335
8828,3.17345
8829,3.17354
8830,3.17318
8831,3.17327
8832,3.17337
8833,3.17346
8834,3.17355
8835,3.17365
8836,3.17374
8837,3.17338
8838,3.17348
8839,3.17357
8840,3.17366
8841,3.17376
8842,3.17385
8843,3.17394
8844,3.17404
8845,3.17368
8846,3.17377
8847,3.17386
8848,3.17396
8849,3.17405
8850,3.17369
8851,3.17379
8852,3.17388
8853,3.17397
8854,3.17407
8855,3.17416
8856,3.17425
8857,3.17435
8858,3.17399
8859,3.17408
8860,3.17417
8861,3.17427
8862,3.17436
8863,3.17445
8864,3.17409
8865,3.17419
8866,3.17428
8867,3.17392
8868,3.17402
8869,3.17411
8870,3.1742
8871,3.1743
8872,3.17439
8873,3.17448
8874,3.17457
8875,3.17422
8876,3.17431
8877,3.1744
8878,3.1745
8879,3.17414
8880,3.17378
8881,3.17387
8882,3.17397
8883,3.17406
8884,3.1737
8885,3.17335
